datetime,date,hour,weekday,weekday_name,is_weekend,month,store,store_type,product,category,unit_price,quantity,total_price,customer_id,temperature,is_loyalty
2024-02-16 17:00:00,2024-02-16,17,4,Friday,0,2,Downtown,Standalone,Iced Latte,Cold,4.5,3.0,13.5,4472,-5.0,1
2024-02-16 17:00:00,2024-02-16,17,4,Friday,0,2,Uptown,Standalone,Hot Chocolate,Hot,3.5,2.0,7.0,2193,0.8,1
2024-02-16 18:00:00,2024-02-16,18,4,Friday,0,2,Downtown,Mall,Frappuccino,Cold,5.0,1.0,5.0,1625,7.9,1
2024-02-16 18:00:00,2024-02-16,18,4,Friday,0,2,Uptown,Mall,Espresso,Hot,3.0,2.0,6.0,4781,6.9,1
2024-02-16 18:00:00,2024-02-16,18,4,Friday,0,2,Suburb-East,Drive-Thru,Tea,Hot,2.5,2.0,5.0,2225,12.8,1
2024-02-16 19:00:00,2024-02-16,19,4,Friday,0,2,Uptown,Standalone,Espresso,Hot,3.0,2.0,6.0,3244,12.6,0
2024-02-16 20:00:00,2024-02-16,20,4,Friday,0,2,Suburb-East,Mall,Frappuccino,Cold,5.0,1.0,5.0,4103,1.9,0
2024-02-16 20:00:00,2024-02-16,20,4,Friday,0,2,Suburb-West,Mall,Iced Latte,Cold,4.5,2.0,9.0,2156,11.9,0
2024-02-16 20:00:00,2024-02-16,20,4,Friday,0,2,Suburb-West,Drive-Thru,Tea,Hot,2.5,1.0,2.5,1398,21.3,0
2024-02-16 20:00:00,2024-02-16,20,4,Friday,0,2,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,2874,11.6,0
2024-02-16 20:00:00,2024-02-16,20,4,Friday,0,2,Uptown,Mall,Hot Chocolate,Hot,3.5,2.0,7.0,3850,9.7,0
2024-02-17 06:00:00,2024-02-17,6,5,Saturday,1,2,Uptown,Drive-Thru,Cold Brew,Cold,4.0,1.0,4.0,4294,8.2,1
2024-02-17 06:00:00,2024-02-17,6,5,Saturday,1,2,Downtown,Mall,Frappuccino,Cold,5.0,3.0,15.0,3973,-1.2,1
2024-02-17 06:00:00,2024-02-17,6,5,Saturday,1,2,Uptown,Drive-Thru,Tea,Hot,2.5,2.0,5.0,4892,8.2,1
2024-02-17 07:00:00,2024-02-17,7,5,Saturday,1,2,Uptown,Standalone,Espresso,Hot,3.0,1.0,3.0,1393,8.3,0
2024-02-17 07:00:00,2024-02-17,7,5,Saturday,1,2,Uptown,Drive-Thru,Espresso,Hot,3.0,3.0,9.0,1480,19.9,1
2024-02-17 07:00:00,2024-02-17,7,5,Saturday,1,2,Midtown,Drive-Thru,Tea,Hot,2.5,3.0,7.5,4972,10.5,0
2024-02-17 08:00:00,2024-02-17,8,5,Saturday,1,2,Suburb-East,Standalone,Cold Brew,Cold,4.0,2.0,8.0,1139,-0.1,0
2024-02-17 08:00:00,2024-02-17,8,5,Saturday,1,2,Suburb-East,Mall,Iced Latte,Cold,4.5,3.0,13.5,3817,9.3,0
2024-02-17 08:00:00,2024-02-17,8,5,Saturday,1,2,Suburb-East,Drive-Thru,Latte,Hot,4.0,1.0,4.0,4185,18.5,0
2024-02-17 09:00:00,2024-02-17,9,5,Saturday,1,2,Suburb-East,Standalone,Iced Latte,Cold,4.5,2.0,9.0,3590,32.2,0
2024-02-17 10:00:00,2024-02-17,10,5,Saturday,1,2,Downtown,Standalone,Latte,Hot,4.0,1.0,4.0,1477,26.4,0
2024-02-17 10:00:00,2024-02-17,10,5,Saturday,1,2,Suburb-West,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,1094,11.3,0
2024-02-17 10:00:00,2024-02-17,10,5,Saturday,1,2,Suburb-East,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,3841,4.5,1
2024-02-17 11:00:00,2024-02-17,11,5,Saturday,1,2,Uptown,Drive-Thru,Tea,Hot,2.5,2.0,5.0,2983,25.1,1
2024-02-17 11:00:00,2024-02-17,11,5,Saturday,1,2,Suburb-East,Standalone,Iced Latte,Cold,4.5,3.0,13.5,3340,-11.3,0
2024-02-17 11:00:00,2024-02-17,11,5,Saturday,1,2,Downtown,Mall,Cappuccino,Hot,4.5,1.0,4.5,2660,23.6,1
2024-02-17 11:00:00,2024-02-17,11,5,Saturday,1,2,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,1261,5.1,0
2024-02-17 12:00:00,2024-02-17,12,5,Saturday,1,2,Suburb-West,Drive-Thru,Latte,Hot,4.0,1.0,4.0,4086,-1.1,1
2024-02-17 12:00:00,2024-02-17,12,5,Saturday,1,2,Downtown,Mall,Cappuccino,Hot,4.5,3.0,13.5,4530,18.7,0
2024-02-17 12:00:00,2024-02-17,12,5,Saturday,1,2,Downtown,Mall,Hot Chocolate,Hot,3.5,3.0,10.5,4278,3.7,0
2024-02-17 12:00:00,2024-02-17,12,5,Saturday,1,2,Uptown,Drive-Thru,Cold Brew,Cold,4.0,1.0,4.0,3673,7.1,0
2024-02-17 12:00:00,2024-02-17,12,5,Saturday,1,2,Midtown,Drive-Thru,Espresso,Hot,3.0,2.0,6.0,1346,8.1,1
2024-02-17 13:00:00,2024-02-17,13,5,Saturday,1,2,Midtown,Standalone,Frappuccino,Cold,5.0,3.0,15.0,4957,-5.0,0
2024-02-17 13:00:00,2024-02-17,13,5,Saturday,1,2,Downtown,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,2231,-1.0,0
2024-02-17 13:00:00,2024-02-17,13,5,Saturday,1,2,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,1572,9.3,0
2024-02-17 13:00:00,2024-02-17,13,5,Saturday,1,2,Midtown,Mall,Frappuccino,Cold,5.0,2.0,10.0,3482,14.3,0
2024-02-17 14:00:00,2024-02-17,14,5,Saturday,1,2,Downtown,Mall,Espresso,Hot,3.0,2.0,6.0,1971,17.4,0
2024-02-17 14:00:00,2024-02-17,14,5,Saturday,1,2,Midtown,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,4921,17.6,0
2024-02-17 14:00:00,2024-02-17,14,5,Saturday,1,2,Uptown,Drive-Thru,Frappuccino,Cold,5.0,3.0,15.0,2136,5.5,0
2024-02-17 14:00:00,2024-02-17,14,5,Saturday,1,2,Suburb-East,Standalone,Latte,Hot,4.0,1.0,4.0,3252,14.6,0
2024-02-17 14:00:00,2024-02-17,14,5,Saturday,1,2,Uptown,Standalone,Tea,Hot,2.5,1.0,2.5,2868,8.1,0
2024-02-17 15:00:00,2024-02-17,15,5,Saturday,1,2,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,1.0,4.5,3195,16.7,0
2024-02-17 15:00:00,2024-02-17,15,5,Saturday,1,2,Midtown,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,3926,-6.4,0
2024-02-17 16:00:00,2024-02-17,16,5,Saturday,1,2,Suburb-West,Standalone,Cappuccino,Hot,4.5,2.0,9.0,2719,-10.7,1
2024-02-17 17:00:00,2024-02-17,17,5,Saturday,1,2,Suburb-East,Mall,Tea,Hot,2.5,3.0,7.5,1106,11.8,1
2024-02-17 17:00:00,2024-02-17,17,5,Saturday,1,2,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,1510,11.0,0
2024-02-17 17:00:00,2024-02-17,17,5,Saturday,1,2,Suburb-West,Mall,Tea,Hot,2.5,1.0,2.5,1270,11.5,0
2024-02-17 17:00:00,2024-02-17,17,5,Saturday,1,2,Midtown,Mall,Frappuccino,Cold,5.0,2.0,10.0,4186,20.9,0
2024-02-17 18:00:00,2024-02-17,18,5,Saturday,1,2,Midtown,Mall,Espresso,Hot,3.0,2.0,6.0,1401,-4.8,0
2024-02-17 18:00:00,2024-02-17,18,5,Saturday,1,2,Suburb-East,Mall,Latte,Hot,4.0,1.0,4.0,4206,-8.9,1
2024-02-17 18:00:00,2024-02-17,18,5,Saturday,1,2,Suburb-West,Standalone,Iced Latte,Cold,4.5,1.0,4.5,3411,13.1,1
2024-02-17 19:00:00,2024-02-17,19,5,Saturday,1,2,Downtown,Standalone,Frappuccino,Cold,5.0,1.0,5.0,3869,1.5,0
2024-02-17 19:00:00,2024-02-17,19,5,Saturday,1,2,Suburb-West,Mall,Iced Latte,Cold,4.5,1.0,4.5,3488,10.1,0
2024-02-17 20:00:00,2024-02-17,20,5,Saturday,1,2,Uptown,Mall,Frappuccino,Cold,5.0,2.0,10.0,4876,9.4,1
2024-02-17 20:00:00,2024-02-17,20,5,Saturday,1,2,Midtown,Standalone,Tea,Hot,2.5,2.0,5.0,2953,-3.4,0
2024-02-18 06:00:00,2024-02-18,6,6,Sunday,1,2,Downtown,Standalone,Cappuccino,Hot,4.5,3.0,13.5,3693,21.6,0
2024-02-18 06:00:00,2024-02-18,6,6,Sunday,1,2,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,1216,11.2,1
2024-02-18 07:00:00,2024-02-18,7,6,Sunday,1,2,Midtown,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,3777,11.4,0
2024-02-18 07:00:00,2024-02-18,7,6,Sunday,1,2,Suburb-East,Standalone,Cappuccino,Hot,4.5,1.0,4.5,2797,31.3,1
2024-02-18 07:00:00,2024-02-18,7,6,Sunday,1,2,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,2.0,9.0,2129,15.0,1
2024-02-18 08:00:00,2024-02-18,8,6,Sunday,1,2,Uptown,Standalone,Iced Latte,Cold,4.5,2.0,9.0,3603,16.6,1
2024-02-18 08:00:00,2024-02-18,8,6,Sunday,1,2,Suburb-East,Mall,Frappuccino,Cold,5.0,2.0,10.0,4462,-4.6,0
2024-02-18 09:00:00,2024-02-18,9,6,Sunday,1,2,Downtown,Drive-Thru,Cold Brew,Cold,4.0,3.0,12.0,4870,5.8,0
2024-02-18 10:00:00,2024-02-18,10,6,Sunday,1,2,Downtown,Standalone,Latte,Hot,4.0,1.0,4.0,4045,-16.0,0
2024-02-18 10:00:00,2024-02-18,10,6,Sunday,1,2,Downtown,Drive-Thru,Tea,Hot,2.5,1.0,2.5,3773,4.7,0
2024-02-18 10:00:00,2024-02-18,10,6,Sunday,1,2,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,3039,12.1,0
2024-02-18 10:00:00,2024-02-18,10,6,Sunday,1,2,Suburb-West,Mall,Latte,Hot,4.0,2.0,8.0,2660,16.0,0
2024-02-18 11:00:00,2024-02-18,11,6,Sunday,1,2,Downtown,Standalone,Tea,Hot,2.5,3.0,7.5,3877,13.0,0
2024-02-18 11:00:00,2024-02-18,11,6,Sunday,1,2,Uptown,Mall,Espresso,Hot,3.0,3.0,9.0,3487,12.5,0
2024-02-18 11:00:00,2024-02-18,11,6,Sunday,1,2,Suburb-West,Mall,Cold Brew,Cold,4.0,1.0,4.0,1716,30.1,0
2024-02-18 12:00:00,2024-02-18,12,6,Sunday,1,2,Suburb-West,Standalone,Frappuccino,Cold,5.0,3.0,15.0,4901,16.4,0
2024-02-18 12:00:00,2024-02-18,12,6,Sunday,1,2,Suburb-East,Standalone,Cappuccino,Hot,4.5,2.0,9.0,2528,-9.8,1
2024-02-18 12:00:00,2024-02-18,12,6,Sunday,1,2,Uptown,Standalone,Latte,Hot,4.0,1.0,4.0,2188,7.3,0
2024-02-18 12:00:00,2024-02-18,12,6,Sunday,1,2,Midtown,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,1009,-9.7,1
2024-02-18 13:00:00,2024-02-18,13,6,Sunday,1,2,Suburb-East,Drive-Thru,Cold Brew,Cold,4.0,1.0,4.0,4780,9.8,0
2024-02-18 13:00:00,2024-02-18,13,6,Sunday,1,2,Suburb-West,Drive-Thru,Espresso,Hot,3.0,1.0,3.0,4831,3.3,0
2024-02-18 13:00:00,2024-02-18,13,6,Sunday,1,2,Suburb-East,Standalone,Espresso,Hot,3.0,3.0,9.0,2457,17.5,0
2024-02-18 14:00:00,2024-02-18,14,6,Sunday,1,2,Midtown,Standalone,Iced Latte,Cold,4.5,2.0,9.0,2449,29.6,0
2024-02-18 15:00:00,2024-02-18,15,6,Sunday,1,2,Uptown,Standalone,Tea,Hot,2.5,2.0,5.0,2452,14.5,0
2024-02-18 15:00:00,2024-02-18,15,6,Sunday,1,2,Suburb-East,Mall,Cold Brew,Cold,4.0,3.0,12.0,1347,5.9,0
2024-02-18 15:00:00,2024-02-18,15,6,Sunday,1,2,Suburb-East,Mall,Latte,Hot,4.0,2.0,8.0,4740,20.2,0
2024-02-18 15:00:00,2024-02-18,15,6,Sunday,1,2,Midtown,Standalone,Cold Brew,Cold,4.0,3.0,12.0,2927,-4.1,0
2024-02-18 15:00:00,2024-02-18,15,6,Sunday,1,2,Midtown,Standalone,Tea,Hot,2.5,2.0,5.0,4654,8.6,0
2024-02-18 15:00:00,2024-02-18,15,6,Sunday,1,2,Downtown,Mall,Hot Chocolate,Hot,3.5,2.0,7.0,3688,19.8,1
2024-02-18 16:00:00,2024-02-18,16,6,Sunday,1,2,Uptown,Standalone,Frappuccino,Cold,5.0,2.0,10.0,4060,14.0,0
2024-02-18 17:00:00,2024-02-18,17,6,Sunday,1,2,Uptown,Mall,Latte,Hot,4.0,2.0,8.0,1776,28.0,0
2024-02-18 17:00:00,2024-02-18,17,6,Sunday,1,2,Suburb-East,Mall,Tea,Hot,2.5,1.0,2.5,4047,10.7,0
2024-02-18 18:00:00,2024-02-18,18,6,Sunday,1,2,Uptown,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,4884,2.1,0
2024-02-18 18:00:00,2024-02-18,18,6,Sunday,1,2,Midtown,Standalone,Latte,Hot,4.0,2.0,8.0,2724,2.2,0
2024-02-18 18:00:00,2024-02-18,18,6,Sunday,1,2,Uptown,Standalone,Frappuccino,Cold,5.0,2.0,10.0,4076,11.4,1
2024-02-18 18:00:00,2024-02-18,18,6,Sunday,1,2,Suburb-West,Mall,Tea,Hot,2.5,1.0,2.5,1538,17.3,0
2024-02-18 19:00:00,2024-02-18,19,6,Sunday,1,2,Downtown,Mall,Cappuccino,Hot,4.5,3.0,13.5,1637,15.0,0
2024-02-18 19:00:00,2024-02-18,19,6,Sunday,1,2,Uptown,Standalone,Espresso,Hot,3.0,1.0,3.0,3778,16.3,1
2024-02-18 19:00:00,2024-02-18,19,6,Sunday,1,2,Suburb-West,Standalone,Espresso,Hot,3.0,1.0,3.0,2779,20.0,0
2024-02-18 19:00:00,2024-02-18,19,6,Sunday,1,2,Suburb-East,Drive-Thru,Latte,Hot,4.0,3.0,12.0,4116,5.4,0
2024-02-18 20:00:00,2024-02-18,20,6,Sunday,1,2,Uptown,Mall,Cappuccino,Hot,4.5,2.0,9.0,2021,13.6,0
2024-02-18 20:00:00,2024-02-18,20,6,Sunday,1,2,Midtown,Mall,Cold Brew,Cold,4.0,3.0,12.0,3729,-1.4,1
2024-02-19 06:00:00,2024-02-19,6,0,Monday,0,2,Suburb-East,Drive-Thru,Latte,Hot,4.0,3.0,12.0,3871,7.6,1
2024-02-19 06:00:00,2024-02-19,6,0,Monday,0,2,Uptown,Drive-Thru,Cold Brew,Cold,4.0,1.0,4.0,4501,13.4,0
2024-02-19 06:00:00,2024-02-19,6,0,Monday,0,2,Uptown,Mall,Cold Brew,Cold,4.0,2.0,8.0,1493,8.4,0
2024-02-19 08:00:00,2024-02-19,8,0,Monday,0,2,Midtown,Mall,Cold Brew,Cold,4.0,2.0,8.0,4805,35.0,0
2024-02-19 08:00:00,2024-02-19,8,0,Monday,0,2,Suburb-West,Standalone,Cold Brew,Cold,4.0,2.0,8.0,1372,-3.4,1
2024-02-19 08:00:00,2024-02-19,8,0,Monday,0,2,Suburb-East,Mall,Iced Latte,Cold,4.5,2.0,9.0,3867,31.4,0
2024-02-19 09:00:00,2024-02-19,9,0,Monday,0,2,Uptown,Drive-Thru,Frappuccino,Cold,5.0,1.0,5.0,2745,26.4,0
2024-02-19 09:00:00,2024-02-19,9,0,Monday,0,2,Suburb-East,Standalone,Espresso,Hot,3.0,2.0,6.0,2246,-1.8,0
2024-02-19 09:00:00,2024-02-19,9,0,Monday,0,2,Midtown,Standalone,Frappuccino,Cold,5.0,2.0,10.0,3914,8.3,0
2024-02-19 10:00:00,2024-02-19,10,0,Monday,0,2,Downtown,Drive-Thru,Cappuccino,Hot,4.5,1.0,4.5,1167,16.4,0
2024-02-19 11:00:00,2024-02-19,11,0,Monday,0,2,Midtown,Drive-Thru,Cold Brew,Cold,4.0,3.0,12.0,2168,-8.4,0
2024-02-19 11:00:00,2024-02-19,11,0,Monday,0,2,Downtown,Standalone,Tea,Hot,2.5,2.0,5.0,1757,-21.2,0
2024-02-19 11:00:00,2024-02-19,11,0,Monday,0,2,Midtown,Drive-Thru,Frappuccino,Cold,5.0,1.0,5.0,2246,31.7,0
2024-02-19 12:00:00,2024-02-19,12,0,Monday,0,2,Downtown,Standalone,Cappuccino,Hot,4.5,3.0,13.5,2356,-7.4,0
2024-02-19 12:00:00,2024-02-19,12,0,Monday,0,2,Suburb-West,Mall,Frappuccino,Cold,5.0,2.0,10.0,1975,2.2,0
2024-02-19 13:00:00,2024-02-19,13,0,Monday,0,2,Suburb-West,Mall,Tea,Hot,2.5,2.0,5.0,1357,31.0,1
2024-02-19 13:00:00,2024-02-19,13,0,Monday,0,2,Suburb-West,Drive-Thru,Latte,Hot,4.0,3.0,12.0,1168,6.8,0
2024-02-19 15:00:00,2024-02-19,15,0,Monday,0,2,Uptown,Mall,Cold Brew,Cold,4.0,3.0,12.0,3886,10.1,0
2024-02-19 15:00:00,2024-02-19,15,0,Monday,0,2,Downtown,Mall,Frappuccino,Cold,5.0,1.0,5.0,2234,26.4,1
2024-02-19 15:00:00,2024-02-19,15,0,Monday,0,2,Suburb-West,Standalone,Cappuccino,Hot,4.5,3.0,13.5,1179,13.9,0
2024-02-19 16:00:00,2024-02-19,16,0,Monday,0,2,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,2.0,9.0,4651,21.9,1
2024-02-19 16:00:00,2024-02-19,16,0,Monday,0,2,Midtown,Mall,Frappuccino,Cold,5.0,3.0,15.0,2836,25.4,0
2024-02-19 18:00:00,2024-02-19,18,0,Monday,0,2,Suburb-East,Drive-Thru,Latte,Hot,4.0,2.0,8.0,2977,21.6,0
2024-02-19 18:00:00,2024-02-19,18,0,Monday,0,2,Downtown,Mall,Cappuccino,Hot,4.5,2.0,9.0,3454,13.2,0
2024-02-19 18:00:00,2024-02-19,18,0,Monday,0,2,Midtown,Drive-Thru,Espresso,Hot,3.0,3.0,9.0,4914,14.1,0
2024-02-19 18:00:00,2024-02-19,18,0,Monday,0,2,Uptown,Drive-Thru,Tea,Hot,2.5,1.0,2.5,3027,7.2,0
2024-02-19 19:00:00,2024-02-19,19,0,Monday,0,2,Downtown,Standalone,Cappuccino,Hot,4.5,1.0,4.5,2793,14.9,1
2024-02-19 19:00:00,2024-02-19,19,0,Monday,0,2,Suburb-West,Mall,Tea,Hot,2.5,3.0,7.5,2641,6.7,0
2024-02-19 19:00:00,2024-02-19,19,0,Monday,0,2,Uptown,Drive-Thru,Espresso,Hot,3.0,2.0,6.0,1655,7.6,0
2024-02-19 19:00:00,2024-02-19,19,0,Monday,0,2,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,3063,8.2,1
2024-02-19 20:00:00,2024-02-19,20,0,Monday,0,2,Midtown,Drive-Thru,Iced Latte,Cold,4.5,2.0,9.0,4491,3.4,0
2024-02-19 20:00:00,2024-02-19,20,0,Monday,0,2,Midtown,Drive-Thru,Latte,Hot,4.0,1.0,4.0,1700,13.4,0
2024-02-19 20:00:00,2024-02-19,20,0,Monday,0,2,Uptown,Standalone,Iced Latte,Cold,4.5,1.0,4.5,1160,25.0,0
2024-02-19 20:00:00,2024-02-19,20,0,Monday,0,2,Uptown,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,4577,9.6,1
2024-02-20 06:00:00,2024-02-20,6,1,Tuesday,0,2,Uptown,Drive-Thru,Cold Brew,Cold,4.0,1.0,4.0,3189,-2.9,0
2024-02-20 06:00:00,2024-02-20,6,1,Tuesday,0,2,Midtown,Drive-Thru,Frappuccino,Cold,5.0,2.0,10.0,2329,9.2,0
2024-02-20 07:00:00,2024-02-20,7,1,Tuesday,0,2,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,2.0,9.0,3957,16.1,0
2024-02-20 07:00:00,2024-02-20,7,1,Tuesday,0,2,Midtown,Mall,Frappuccino,Cold,5.0,1.0,5.0,1234,14.0,0
2024-02-20 07:00:00,2024-02-20,7,1,Tuesday,0,2,Midtown,Mall,Cold Brew,Cold,4.0,3.0,12.0,3992,1.9,1
2024-02-20 08:00:00,2024-02-20,8,1,Tuesday,0,2,Midtown,Drive-Thru,Espresso,Hot,3.0,1.0,3.0,3201,13.7,0
2024-02-20 08:00:00,2024-02-20,8,1,Tuesday,0,2,Downtown,Drive-Thru,Tea,Hot,2.5,3.0,7.5,4873,18.4,0
2024-02-20 08:00:00,2024-02-20,8,1,Tuesday,0,2,Suburb-West,Standalone,Cold Brew,Cold,4.0,2.0,8.0,4345,12.7,0
2024-02-20 09:00:00,2024-02-20,9,1,Tuesday,0,2,Midtown,Standalone,Cold Brew,Cold,4.0,3.0,12.0,3382,18.3,0
2024-02-20 09:00:00,2024-02-20,9,1,Tuesday,0,2,Uptown,Standalone,Hot Chocolate,Hot,3.5,3.0,10.5,1949,4.3,1
2024-02-20 09:00:00,2024-02-20,9,1,Tuesday,0,2,Midtown,Standalone,Cappuccino,Hot,4.5,2.0,9.0,4695,-10.1,0
2024-02-20 10:00:00,2024-02-20,10,1,Tuesday,0,2,Uptown,Mall,Hot Chocolate,Hot,3.5,2.0,7.0,1757,10.9,1
2024-02-20 10:00:00,2024-02-20,10,1,Tuesday,0,2,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,1.0,3.5,4863,20.7,1
2024-02-20 10:00:00,2024-02-20,10,1,Tuesday,0,2,Midtown,Mall,Espresso,Hot,3.0,3.0,9.0,2270,20.1,0
2024-02-20 11:00:00,2024-02-20,11,1,Tuesday,0,2,Suburb-East,Standalone,Cold Brew,Cold,4.0,1.0,4.0,1284,20.1,0
2024-02-20 11:00:00,2024-02-20,11,1,Tuesday,0,2,Uptown,Standalone,Hot Chocolate,Hot,3.5,3.0,10.5,4723,9.6,0
2024-02-20 11:00:00,2024-02-20,11,1,Tuesday,0,2,Downtown,Mall,Cappuccino,Hot,4.5,1.0,4.5,3976,6.1,1
2024-02-20 12:00:00,2024-02-20,12,1,Tuesday,0,2,Suburb-West,Mall,Latte,Hot,4.0,1.0,4.0,2547,12.4,0
2024-02-20 12:00:00,2024-02-20,12,1,Tuesday,0,2,Downtown,Mall,Espresso,Hot,3.0,1.0,3.0,1541,16.9,0
2024-02-20 12:00:00,2024-02-20,12,1,Tuesday,0,2,Midtown,Mall,Cappuccino,Hot,4.5,2.0,9.0,4844,17.2,0
2024-02-20 12:00:00,2024-02-20,12,1,Tuesday,0,2,Downtown,Standalone,Latte,Hot,4.0,1.0,4.0,3221,11.6,1
2024-02-20 13:00:00,2024-02-20,13,1,Tuesday,0,2,Downtown,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,1570,17.5,0
2024-02-20 13:00:00,2024-02-20,13,1,Tuesday,0,2,Suburb-East,Mall,Cappuccino,Hot,4.5,1.0,4.5,2259,14.5,0
2024-02-20 13:00:00,2024-02-20,13,1,Tuesday,0,2,Uptown,Drive-Thru,Espresso,Hot,3.0,3.0,9.0,3226,5.3,0
2024-02-20 13:00:00,2024-02-20,13,1,Tuesday,0,2,Suburb-West,Mall,Latte,Hot,4.0,1.0,4.0,1086,8.1,1
2024-02-20 14:00:00,2024-02-20,14,1,Tuesday,0,2,Suburb-West,Standalone,Iced Latte,Cold,4.5,1.0,4.5,1420,-5.2,0
2024-02-20 14:00:00,2024-02-20,14,1,Tuesday,0,2,Uptown,Mall,Espresso,Hot,3.0,1.0,3.0,4736,9.2,0
2024-02-20 14:00:00,2024-02-20,14,1,Tuesday,0,2,Suburb-East,Standalone,Tea,Hot,2.5,3.0,7.5,1603,-8.8,0
2024-02-20 14:00:00,2024-02-20,14,1,Tuesday,0,2,Uptown,Mall,Tea,Hot,2.5,3.0,7.5,3812,5.4,1
2024-02-20 15:00:00,2024-02-20,15,1,Tuesday,0,2,Suburb-East,Standalone,Cappuccino,Hot,4.5,1.0,4.5,1451,24.9,0
2024-02-20 15:00:00,2024-02-20,15,1,Tuesday,0,2,Midtown,Standalone,Latte,Hot,4.0,3.0,12.0,3521,27.1,0
2024-02-20 15:00:00,2024-02-20,15,1,Tuesday,0,2,Downtown,Standalone,Espresso,Hot,3.0,3.0,9.0,3476,15.2,0
2024-02-20 15:00:00,2024-02-20,15,1,Tuesday,0,2,Suburb-West,Standalone,Frappuccino,Cold,5.0,3.0,15.0,3456,14.4,0
2024-02-20 16:00:00,2024-02-20,16,1,Tuesday,0,2,Uptown,Standalone,Iced Latte,Cold,4.5,1.0,4.5,3559,10.5,1
2024-02-20 16:00:00,2024-02-20,16,1,Tuesday,0,2,Downtown,Standalone,Iced Latte,Cold,4.5,2.0,9.0,4752,17.6,0
2024-02-20 16:00:00,2024-02-20,16,1,Tuesday,0,2,Midtown,Mall,Latte,Hot,4.0,1.0,4.0,4231,-9.4,0
2024-02-20 16:00:00,2024-02-20,16,1,Tuesday,0,2,Uptown,Drive-Thru,Frappuccino,Cold,5.0,1.0,5.0,1605,2.2,0
2024-02-20 16:00:00,2024-02-20,16,1,Tuesday,0,2,Suburb-East,Drive-Thru,Latte,Hot,4.0,3.0,12.0,1463,19.6,0
2024-02-20 17:00:00,2024-02-20,17,1,Tuesday,0,2,Midtown,Mall,Cappuccino,Hot,4.5,2.0,9.0,1370,-8.0,0
2024-02-20 17:00:00,2024-02-20,17,1,Tuesday,0,2,Uptown,Standalone,Tea,Hot,2.5,2.0,5.0,2444,12.7,0
2024-02-20 17:00:00,2024-02-20,17,1,Tuesday,0,2,Suburb-East,Standalone,Tea,Hot,2.5,2.0,5.0,3464,18.6,1
2024-02-20 17:00:00,2024-02-20,17,1,Tuesday,0,2,Uptown,Standalone,Cold Brew,Cold,4.0,2.0,8.0,2569,14.0,0
2024-02-20 17:00:00,2024-02-20,17,1,Tuesday,0,2,Suburb-West,Mall,Hot Chocolate,Hot,3.5,1.0,3.5,3181,13.6,0
2024-02-20 18:00:00,2024-02-20,18,1,Tuesday,0,2,Suburb-East,Drive-Thru,Latte,Hot,4.0,3.0,12.0,3379,13.2,1
2024-02-20 18:00:00,2024-02-20,18,1,Tuesday,0,2,Suburb-West,Standalone,Cold Brew,Cold,4.0,2.0,8.0,3879,5.7,0
2024-02-20 18:00:00,2024-02-20,18,1,Tuesday,0,2,Downtown,Drive-Thru,Cold Brew,Cold,4.0,3.0,12.0,4484,27.2,0
2024-02-20 18:00:00,2024-02-20,18,1,Tuesday,0,2,Suburb-East,Standalone,Cappuccino,Hot,4.5,3.0,13.5,4772,15.7,0
2024-02-20 20:00:00,2024-02-20,20,1,Tuesday,0,2,Midtown,Drive-Thru,Cappuccino,Hot,4.5,2.0,9.0,2207,-0.3,0
2024-02-20 20:00:00,2024-02-20,20,1,Tuesday,0,2,Suburb-East,Mall,Cold Brew,Cold,4.0,2.0,8.0,1863,19.4,1
2024-02-21 06:00:00,2024-02-21,6,2,Wednesday,0,2,Uptown,Mall,Latte,Hot,4.0,3.0,12.0,4940,8.7,0
2024-02-21 08:00:00,2024-02-21,8,2,Wednesday,0,2,Suburb-East,Standalone,Espresso,Hot,3.0,1.0,3.0,3851,12.1,1
2024-02-21 09:00:00,2024-02-21,9,2,Wednesday,0,2,Downtown,Standalone,Latte,Hot,4.0,3.0,12.0,3714,6.7,0
